S1_control	S2_control	S3_control	S4_treated	S5_treated	S6_treated
Gene_563	176.635516897633	154.413039510198	136.288254906589	176.108412395459	183.818817818028	177.126983109693
Gene_564	151.827157782797	176.910303544796	181.717673208786	146.593036016332	152.388657258468	159.225851837969
Gene_565	71.448074250728	53.1753513545051	57.5439298494488	65.9176739133841	59.0506046876565	50.876899403848
Gene_566	133.965139220115	105.328099798347	166.57453377472	73.788440947818	107.624489188793	162.052346249294
Gene_567	135.949807949302	176.910303544796	155.469564856406	141.673806619811	141.911937071949	143.209050173794
Gene_568	126.026464303367	177.932906455459	94.8970071201436	172.173028878242	165.722664768584	90.4478211623965
Gene_569	223.275232033525	74.6500124784399	81.7729529439536	81.659207982252	60.003033795522	147.919874192669
Gene_570	70.4557398861346	91.0116590490568	57.5439298494488	31.4830681377357	55.2408882561948	50.876899403848
Gene_571	167.704507616292	184.068523919441	95.9065497490813	128.883810188856	176.199384955104	130.96090772472
Gene_572	64.5017336985739	94.0794677810475	99.9447202648321	102.319971447641	401.925083519211	151.688533407769
Gene_573	417.77276749384	196.339758847403	243.299773573985	99.3684338097283	200.962541759605	242.136354570166
Gene_574	507.08286030725	251.560316023236	218.061207850543	272.525308567275	550.504024346217	521.95930129133
Gene_575	197.474538554095	380.408282766844	353.339920128194	238.090702791626	268.585008418051	276.996452309839
Gene_576	154.804160876577	161.571259884842	208.975324190104	146.593036016332	168.579952092181	248.73150819659
Gene_577	56.5630587818263	111.463717262328	86.8206660886421	149.544573654245	32.3825896674246	142.266885370019
Gene_578	269.914947169417	169.752083170151	201.90852578754	475.197559703948	782.896726665382	852.659147416342
Gene_579	177.627851262227	325.187725591012	195.851270013913	345.329903635788	332.397758645034	206.334092026717
Gene_580	525.937213234526	246.447301469918	356.368548015007	354.184516549527	320.016180242784	359.906955042036
Gene_581	85.3407553550363	297.577447003096	167.584076403658	200.704559378065	139.054649748352	154.515027819094
Gene_582	660.894686819234	434.606237032013	503.761771839911	260.719158015624	672.414950152992	244.96284898149
Gene_583	177.627851262227	177.932906455459	148.402766453842	329.588369566921	216.201407485452	355.196131023161
Gene_584	89.31009281341	86.9212474064026	71.6775266545766	89.5299750166859	123.815784022506	91.3899859661714
Gene_585	63.5093993339805	157.480848242188	124.173743359337	171.189182998938	145.72165350341	139.440390958695
Gene_586	273.884284627791	341.549372161629	291.757819762995	186.930717067806	124.768213130371	283.591605936264
Gene_587	76.4097460736952	56.2431600864958	80.7634103150159	53.127677482429	95.2429107865428	132.84523733227
Gene_588	626.162984058464	399.837738069452	508.8094849846	601.129832254891	595.268192415892	214.813575260692
Gene_589	228.236903856492	211.678802507357	208.975324190104	348.281441273701	279.06172860457	247.789343392815
Gene_590	225.259900762712	124.757555100954	176.669960064097	265.638387412145	73.337041305638	143.209050173794
Gene_591	175.64318253304	167.706877348824	243.299773573985	171.189182998938	200.962541759605	192.201619970092
Gene_592	60.5323962402001	157.480848242188	237.242517800359	36.4022975342569	156.19837368993	189.375125558768
Gene_593	38.7010402191443	23.5198669452619	17.1622246919409	26.5638387412145	26.668015020232	38.6287569547735
Gene_594	54.5783900526395	63.4013804611407	101.963805522708	111.174584361379	79.0516159528305	126.250083705845
Gene_595	450.519801525424	307.803476109731	474.485035600718	498.80986080725	527.645725757447	563.414552657428
Gene_596	266.937944075637	340.526769250965	368.48305956226	211.526864050412	431.450385863039	179.953477521018
Gene_597	279.838290815351	242.356889827264	214.023037334792	270.557616808666	361.923060988863	564.356717461203
Gene_598	202.436210377063	282.238403343143	457.322810908777	282.363767360317	190.485821573086	447.528281793107
Gene_599	252.052928606735	252.582918933899	128.211913875088	97.4007420511198	139.054649748352	294.897583581563
Gene_600	214.344222752184	269.96716841518	200.898983158602	163.318415964504	171.437239415777	210.102751241817
Gene_601	25.8006934794296	44.9945280691966	31.2958214970686	28.531530499823	28.5728732359628	44.2817457774233
Gene_602	587.461943839319	385.521297320162	644.088197262251	216.446093446933	292.395736114686	364.617779060911
Gene_603	516.013869588591	231.108257809965	275.605137699992	241.042240429539	466.69026285406	533.265278936629
Gene_604	129.995801761741	378.363076945517	206.956238932228	239.07454867093	216.201407485452	220.466564083341
Gene_605	256.022266065109	234.176066541955	143.355053309153	173.156874757546	163.817806552854	217.640069672016
Gene_606	114.118451928246	146.232216224889	102.973348151645	184.963025309197	179.0566722787	78.1996787133219
Gene_607	417.77276749384	247.469904380581	554.238903286796	429.940649255953	267.632579310185	407.957360034559
Gene_608	275.868953356978	101.237688155692	181.717673208786	192.833792343631	291.443307006821	242.136354570166
Gene_609	138.926811043082	228.040449077974	180.708130579848	110.190738482075	59.0506046876565	77.257513909547
Gene_610	85.3407553550363	52.1527484438416	66.6298135098881	47.2246022066035	62.8603211191183	78.1996787133219
Gene_611	27.7853622086165	64.4239833718043	71.6775266545766	43.2892186893866	63.8127502269837	28.2649441132489
Gene_612	426.703776775181	329.278137233666	235.223432542484	285.31530499823	377.16192671471	478.619720317681
Gene_613	186.558860543568	169.752083170151	146.383681195966	165.286107723112	228.582985887703	134.72956693982
Gene_614	165.719838887105	349.730195446938	275.605137699992	336.47529072205	190.485821573086	158.283687034194
Gene_615	189.535863637348	324.165122680348	246.328401460798	150.528419533549	187.628534249489	141.324720566244
Gene_616	49.6167182296722	39.8815135158788	53.505759333698	67.8853656719926	53.336030040464	48.9925697962981
Gene_617	32.7470340315837	49.0849397118509	40.3817051575079	47.2246022066035	35.2398769910208	16.0168016641744
Gene_618	111.141448834466	88.9664532277297	142.345510680215	86.5784373787732	151.436228150603	130.96090772472
Gene_619	137.934476678489	93.056864870384	72.6870692835143	101.336125568337	109.529347404524	151.688533407769
Gene_620	105.187442646905	160.548656974179	90.8588366043928	75.7561327064265	187.628534249489	111.175446845446
Gene_621	77.4020804382887	160.548656974179	87.8302087175798	166.269953602417	133.34007510116	141.324720566244
Gene_622	483.266835557008	662.646686109987	727.88023546408	360.087591825352	691.463532310301	800.840083208719
Gene_623	356.248036889047	365.069239106891	322.044098631126	567.679072358547	524.788438433851	496.520851589406
Gene_624	211.367219658404	221.904831613992	289.738734505119	144.625344257723	203.819829083202	153.572863015319
Gene_625	100.225770823938	208.610993775366	121.145115472524	166.269953602417	197.152825328144	78.1996787133219
Gene_626	138.926811043082	249.515110201909	263.490626152739	207.591480533195	90.4807652472157	148.862038996444
Gene_627	281.822959544538	236.221272363282	302.86278868131	358.119900066744	577.17203936645	418.321172876084
Gene_628	134.957473584708	158.503451152852	140.32642542234	151.512265412853	153.341086366334	153.572863015319
Gene_629	219.305894575151	327.232931412339	405.836136832955	405.344502273347	353.351199018074	231.772541728641
Gene_630	183.581857449787	202.475376311385	253.395199863362	227.26839811928	215.248978377587	131.903072528495
Gene_631	602.346959308221	359.956224553573	353.339920128194	494.874477290033	787.658872204709	527.612290113979
Gene_632	207.39788220003	153.390436599534	89.8492939754552	138.722268981898	170.484810307912	72.5466898906722
Gene_633	321.516334128276	301.66785864575	244.309316202923	221.365322843454	240.012135182088	271.343463487189
Gene_634	96.2564333655641	42.9493222478695	55.5248445915734	55.0953692410375	58.0981755797911	99.8694692001461
Gene_635	81.3714178966625	149.30002495688	81.7729529439536	68.8692115512968	98.1001981101391	125.30791890207
Gene_636	515.021535223998	787.404241210941	883.349800320486	470.278330307427	488.596132334965	606.754133631076
Gene_637	252.052928606735	319.052108127031	253.395199863362	202.672251136674	185.723676033758	485.214873944106
Gene_638	115.11078629284	276.102785879161	268.538339297428	387.635276445871	222.86841124051	155.457192622869
Gene_639	745.243107809677	768.997388818997	321.034556002188	636.548283909844	862.900771726078	509.711158842255
Gene_640	148.850154689017	152.36783368887	175.66041743516	124.948426671639	147.626511719141	174.300488698368
Gene_641	232.206241314866	364.046636196227	244.309316202923	225.300706360671	371.447352067517	411.726019249659
Gene_642	509.067529036437	232.130860720628	250.366571976549	593.259065220457	945.76210411037	498.405181196955
Gene_643	515.021535223998	800.698079049567	458.332353537715	777.23824465035	394.305650656287	478.619720317681
Gene_644	48.6243838650788	89.9890561383933	49.4675888179472	46.2407563272993	20.9534403730394	49.934734600073
Gene_645	131.980470490928	132.938378386263	72.6870692835143	128.883810188856	160.960519229257	167.705335071943
Gene_646	192.512866731128	146.232216224889	150.421851711717	243.009932188147	299.062739869744	313.740879657063
Gene_647	461.435479535952	512.324058242443	329.11089703369	550.953692410375	191.438250680951	452.239105811982
Gene_648	134.957473584708	227.01784616731	258.442913008051	212.510709929716	170.484810307912	365.559943864686
Gene_649	384.033399097663	401.882943890779	481.551834003282	291.218380274055	211.439261946125	202.565432811617
Gene_650	52.5937213234526	37.8363076945517	79.7538676860782	90.5138208959901	93.338052570812	96.1008099850462
Gene_651	146.86548595983	98.1698794237017	117.106944956773	126.916118430247	168.579952092181	85.7369971435216
Gene_652	464.412482629732	669.804906484632	265.509711410615	501.761398445163	236.202418750626	283.591605936264
Gene_653	200.451541647876	138.051392939581	206.956238932228	152.496111292157	93.338052570812	163.936675856844
Gene_654	178.62018562682	178.955509366123	241.28068831611	182.995333550589	221.915982132645	81.0261731246468
Gene_655	472.35115754648	409.041164265424	445.208299361525	648.354434461495	471.452408393387	529.496619721529
Gene_656	56.5630587818263	76.695218299767	70.6679840256389	95.4330502925113	69.5273248741762	103.638128415246
Gene_657	91.2947615425969	58.2883659078229	78.7443250571405	88.5461291373816	109.529347404524	93.2743155737213
Gene_658	56.5630587818263	46.0171309798602	28.2671936102556	56.0792151203417	31.4301605595591	44.2817457774233
Gene_659	499.144185390503	376.31787112419	331.129982291565	431.908341014562	818.136603656403	434.337974540258
Gene_660	295.715640648847	395.747326426798	394.73116791464	225.300706360671	352.398769910208	167.705335071943
Gene_661	388.002736556037	268.944565504516	300.843703423434	229.236089877888	501.930139845081	488.041368355431
Gene_662	146.86548595983	155.435642420861	98.9351776358944	257.767620377711	232.392702319164	207.276256830492
Gene_663	46.6397151358919	47.0397338905238	59.5630151073242	38.3699892928654	40.9544516382134	77.257513909547
Gene_664	26.793027844023	25.565072766589	19.1813099498163	18.6930717067806	26.668015020232	29.2071089170239
Gene_665	797.83682913313	457.103501066611	454.294183021964	532.260620703594	357.160915449536	133.787402136045
Gene_666	275.868953356978	192.249347204749	258.442913008051	308.927606101532	384.781359577633	165.821005464393
Gene_667	369.148383628761	285.306212075133	498.714058695223	215.462247567629	281.919015928167	327.873351713687
Gene_668	207.39788220003	115.554128904982	175.66041743516	218.413785205541	265.727721094454	179.011312717243
Gene_669	88.3177584488166	94.0794677810475	204.937153674353	99.3684338097283	84.7661906000231	156.399357426644
Gene_670	129.995801761741	77.7178212104305	125.183285988275	97.4007420511198	207.629545514663	195.028114381417
Gene_671	56.5630587818263	61.3561746398136	80.7634103150159	48.2084480859078	37.1447352067517	94.2164803774963
Gene_672	49.6167182296722	63.4013804611407	62.5916429941373	53.127677482429	52.3836009325985	54.6455586189479
Gene_673	258.006934794296	299.622652824423	310.939129712811	174.140720636851	234.297560534895	228.946047317316
Gene_674	45.6473807712985	28.6328814985797	26.2481083523802	21.6446093446933	49.5263136090023	22.6119552905991
Gene_675	88.3177584488166	30.6780873199068	38.3626198996325	141.673806619811	97.1477690022737	144.151214977569
Gene_676	116.103120657433	139.073995850244	123.164200730399	242.026086308843	287.633590575359	307.145726030638
Gene_677	163.735170157918	65.4465862824678	236.232975171421	365.006821221873	245.72670982928	277.938617113614
Gene_678	27.7853622086165	56.2431600864958	49.4675888179472	58.0469068789502	48.5738845011368	41.4552513660984
Gene_679	221.290563304338	184.068523919441	180.708130579848	242.026086308843	147.626511719141	275.112122702289
Gene_680	241.137250596207	292.464432449778	118.116487585711	225.300706360671	150.483799042738	123.42358929452
Gene_681	403.880086389532	445.854869049312	349.301749612444	1490.52650714592	976.239835562064	468.255907476157
Gene_682	224.267566398119	96.1246736023746	251.376114605487	230.219935757192	76.1943286292342	188.432960754993
Gene_683	199.459207283282	304.735667377741	370.502144820135	336.47529072205	300.967598085475	367.444273472236
Gene_684	72.4404086153215	132.938378386263	62.5916429941373	77.723824465035	76.1943286292342	28.2649441132489
Gene_685	88.3177584488166	35.7911018732246	91.8683792333305	84.6107456201647	101.909914541601	75.373184301997
Gene_686	53.586055688046	54.1979542651687	59.5630151073242	43.2892186893866	52.3836009325985	66.8937010680224
Gene_687	80.379083532069	102.260291066356	74.7061545413897	95.4330502925113	43.8117389618097	81.0261731246468
Gene_688	138.926811043082	117.599334726309	97.9256350069567	135.770731343985	112.386634728121	70.6623602831222
Gene_689	654.940680631674	289.396623717787	335.168152807316	284.331459118926	368.590064743921	238.367695355066
Gene_690	43.6627120421116	87.9438503170662	171.622246919409	53.127677482429	55.2408882561948	114.001941256771
Gene_691	857.376891008736	343.594577982956	587.55381004174	935.637431218333	355.256057233805	522.901466095105
Gene_692	277.853622086165	221.904831613992	171.622246919409	412.231423428477	150.483799042738	270.401298683414
Gene_693	267.93027844023	264.854153861862	273.586052442116	379.764509411437	407.639658166403	254.38449701924
Gene_694	112.133783199059	137.028790028917	232.194804655671	228.252243998584	220.011123916914	150.746368603994
Gene_695	135.949807949302	145.209613314225	146.383681195966	112.158430240683	140.959507964083	202.565432811617
Gene_696	119.080123751213	157.480848242188	111.049689183147	108.223046723466	77.1467577370997	92.3321507699464
Gene_697	49.6167182296722	38.8589106052153	48.4580461890095	170.205337119634	99.0526272180045	53.7033938151729
Gene_698	103.202773917718	98.1698794237017	76.7252397992651	137.738423102594	39.0495934224826	80.0840083208719
Gene_699	596.39295312066	285.306212075133	764.223770105838	883.493599615208	481.929128579907	465.429413064832
Gene_700	535.86055688046	325.187725591012	162.536363258969	618.839058082367	156.19837368993	427.742820913833
Gene_701	615.247306047936	571.63502706093	293.77690502087	473.22986794534	435.260102294501	404.188700819459
Gene_702	96.2564333655641	148.277422046216	172.631789548346	60.9984445168629	113.339063835986	82.9105027321967
Gene_703	25.8006934794296	85.898644495739	55.5248445915734	70.8369033099053	77.1467577370997	71.6045250868972
Gene_704	250.068259877548	147.254819135553	142.345510680215	155.44764893007	150.483799042738	135.671731743595
Gene_705	55.5707244172329	55.2205571758322	35.3339920128194	115.109967878596	100.957485433735	107.406787630346
Gene_706	189.535863637348	207.588390864703	371.511687449073	133.803039585377	223.820840348376	198.796773596517
Gene_707	23.8160247502427	33.7458960518975	31.2958214970686	45.2569104479951	52.3836009325985	77.257513909547
Gene_708	25.8006934794296	37.8363076945517	25.2385657234425	26.5638387412145	14.2864366179814	21.6697904868241
Gene_709	237.167913137833	133.960981296926	230.175719397795	254.816082739798	189.53339246522	141.324720566244
Gene_710	454.489138983798	491.872000029172	318.005928115375	527.341391307073	336.207475076496	252.50016741169
Gene_711	282.815293909132	214.746611239348	153.45047959853	279.412229722404	314.301605595591	150.746368603994
Gene_712	366.171380534981	141.119201671571	300.843703423434	375.82912589422	173.342097631508	227.061717709766
Gene_713	239.15258186702	192.249347204749	161.526820630032	167.253799481721	218.106265701183	173.358323894593
Gene_714	125.034129938774	210.656199596693	192.8226421271	153.479957171462	156.19837368993	184.664301539893
Gene_715	42.6703776775181	34.768498962561	24.2290230945048	44.2730645686908	27.6204441280974	41.4552513660984
Gene_716	110.149114469872	92.0342619597204	82.7824955728913	72.8045950685138	109.529347404524	122.481424490745
Gene_717	509.067529036437	254.628124755226	290.748277134057	443.714491566212	348.589053478747	337.294999751437
Gene_718	116.103120657433	56.2431600864958	241.28068831611	165.286107723112	174.294526739373	78.1996787133219
Gene_719	495.174847932129	463.239118530593	434.10333044321	256.783774498407	478.119412148445	271.343463487189
Gene_720	186.558860543568	147.254819135553	161.526820630032	135.770731343985	195.247967112413	117.77060047187
Gene_721	150.834823418204	225.995243256647	256.423827750175	222.349168722758	201.914970867471	209.160586438042
Gene_722	171.673845074666	163.61646570617	68.6488987677635	142.657652499115	146.674082611276	116.828435668095
Gene_723	156.788829605764	265.876756772526	202.918068416477	244.977623946756	342.874478831554	389.11406395906
Gene_724	491.205510473755	294.509638271105	340.215865952004	153.479957171462	295.253023438283	217.640069672016
Gene_725	72.4404086153215	75.6726153891034	72.6870692835143	120.029197275117	105.719630973063	80.0840083208719
Gene_726	52.5937213234526	37.8363076945517	34.3244493838817	20.660763465389	54.2884591483294	43.3395809736483
Gene_727	18.8543529272754	25.565072766589	33.314906754944	13.7738423102594	12.3815784022506	18.8432960754993
Gene_728	260.983937888076	210.656199596693	202.918068416477	173.156874757546	239.059706074222	168.647499875718
Gene_729	171.673845074666	202.475376311385	320.02501337325	206.60763465389	107.624489188793	213.871410456917
Gene_730	1365.45208568058	605.380923112827	743.023374898146	956.298194683722	379.06678493044	1002.46335121656
Gene_731	216.328891481371	166.68427443816	114.07831706996	177.092258274763	92.3856234629465	171.473994287043
Gene_732	249.075925512955	210.656199596693	82.7824955728913	136.754577223289	147.626511719141	120.597094883195
Gene_733	227.244569491899	256.673330576554	346.27312172563	237.106856912322	383.828930469767	199.738938400292
Gene_734	261.976272252669	155.435642420861	228.15663413992	176.108412395459	190.485821573086	201.623268007842
Gene_735	113.126117563653	80.7856299424212	139.316882793402	140.689960740506	140.007078856218	113.059776452996
Gene_736	110.149114469872	81.8082328530848	69.6584413967012	78.7076703443392	53.336030040464	71.6045250868972
Gene_737	230.221572585679	140.096598760908	204.937153674353	102.319971447641	109.529347404524	222.350893690891
Gene_738	164.727504522512	178.955509366123	216.042122592667	215.462247567629	201.914970867471	98.9273043963711
Gene_739	208.390216564623	41.926719337206	157.488650114281	80.6753621029477	183.818817818028	159.225851837969
Gene_740	290.753968825879	406.995958444097	280.65285084468	249.896853343277	343.82690793942	152.630698211544
Gene_741	130.988136126335	253.605521844563	124.173743359337	218.413785205541	166.67509387645	215.755740064467
Gene_742	62.517064969387	41.926719337206	43.410333044321	38.3699892928654	62.8603211191183	38.6287569547735
Gene_743	98.241102094751	86.9212474064026	64.6107282520127	91.4976667752944	77.1467577370997	71.6045250868972
Gene_744	192.512866731128	89.9890561383933	113.068774441022	246.945315705364	338.112333292227	200.681103204067
Gene_745	89.31009281341	151.345230778207	216.042122592667	143.641498378419	118.101209375313	194.085949577642
Gene_746	149.84248905361	364.046636196227	279.643308215742	184.963025309197	281.919015928167	288.302429955139
Gene_747	213.351888387591	291.441829539115	151.431394340655	288.266842636142	335.255045968631	265.69047466454
Gene_748	17.862018562682	9.20342619597204	19.1813099498163	15.7415340688678	12.3815784022506	44.2817457774233
Gene_749	67.4787367923542	37.8363076945517	35.3339920128194	29.5153763791272	25.7155859123666	38.6287569547735
Gene_750	283.807628273725	252.582918933899	398.769338430391	331.556061325529	273.347153957378	221.408728887116
Gene_751	80.379083532069	119.644540547637	151.431394340655	92.4815126545986	123.815784022506	121.53925968697
Gene_752	129.995801761741	163.61646570617	152.440936969592	105.271509085554	183.818817818028	156.399357426644
Gene_753	148.850154689017	175.887700634132	80.7634103150159	93.4653585339028	90.4807652472157	72.5466898906722
Gene_754	88.3177584488166	37.8363076945517	95.9065497490813	69.8530574306011	89.5283361393502	191.259455166317
Gene_755	77.4020804382887	125.780158011618	238.252060429297	146.593036016332	184.771246925893	149.804203800219
Gene_756	228.236903856492	154.413039510198	131.240541761901	186.930717067806	179.0566722787	165.821005464393
Gene_757	192.512866731128	105.328099798347	138.307340164465	160.366878326591	111.434205620255	194.085949577642
Gene_758	436.627120421116	225.995243256647	675.38401875932	165.286107723112	322.87346756638	356.138295826936
Gene_759	31.7546996669902	26.5876756772526	42.4007904153833	91.4976667752944	62.8603211191183	53.7033938151729
Gene_760	48.6243838650788	56.2431600864958	36.3435346417571	81.659207982252	76.1943286292342	59.3563826378227
Gene_761	140.911479772269	167.706877348824	83.792038201829	118.061505516509	156.19837368993	155.457192622869
Gene_762	143.88848286605	380.408282766844	222.099378366294	334.507598963442	232.392702319164	149.804203800219
Gene_763	348.309361972299	344.61718089362	285.700563989369	308.927606101532	255.251000907935	237.425530551291
Gene_764	101.218105188531	49.0849397118509	109.030603925271	111.174584361379	93.338052570812	92.3321507699464
Gene_765	10.9156780105279	3.06780873199068	7.06679840256389	6.88692115512968	7.61943286292342	11.3059776452996
Gene_766	80.379083532069	127.825363832945	95.9065497490813	102.319971447641	118.101209375313	105.522458022796
Gene_767	178.62018562682	219.859625792665	150.421851711717	272.525308567275	186.676105141624	198.796773596517
Gene_768	168.696841980886	215.769214150011	189.794014240287	183.979179429893	149.531369934872	98.9273043963711
Gene_769	292.738637555066	219.859625792665	235.223432542484	286.299150877534	293.348165222552	179.953477521018
Gene_770	324.493337222056	313.939093573713	320.02501337325	266.622233291449	483.833986795637	185.606466343668
Gene_771	69.4634055215411	151.345230778207	122.154658101461	161.350724205895	205.724687298932	90.4478211623965
Gene_772	138.926811043082	101.237688155692	91.8683792333305	75.7561327064265	85.7186197078885	75.373184301997
Gene_773	57.5553931464198	96.1246736023746	47.4485035600718	52.1438316031247	43.8117389618097	40.5130865623234
Gene_774	52.5937213234526	46.0171309798602	48.4580461890095	55.0953692410375	36.1923060988863	38.6287569547735
Gene_775	18.8543529272754	40.9041164265424	20.190852578754	40.3376810514739	48.5738845011368	36.7444273472236
Gene_776	86.3330897196297	87.9438503170662	62.5916429941373	51.1599857238205	80.9564741685614	69.7201954793473
Gene_777	290.753968825879	246.447301469918	325.072726517939	518.486778393335	340.017191507958	386.287569547735
Gene_778	122.057126844994	274.057580057834	233.204347284608	191.849946464327	193.343108896682	255.326661823015
Gene_779	73.4327429799149	78.7404241210941	67.6393561388258	69.8530574306011	94.2904816786774	81.9683379284218
Gene_780	574.561597099604	737.296698588427	541.114849110606	514.551394876118	745.75199145863	406.073030427009
Gene_781	211.367219658404	108.395908530337	131.240541761901	104.287663206249	70.4797539820417	53.7033938151729
Gene_782	469.374154452699	359.956224553573	202.918068416477	268.589925050058	195.247967112413	234.599036139966
Gene_783	471.358823181886	544.024748473014	396.750253172515	195.785329981544	518.121434678793	411.726019249659
Gene_784	246.098922419174	144.187010403562	318.005928115375	132.819193706072	263.822862878724	267.57480427209
Gene_785	71.448074250728	114.531525994319	57.5439298494488	157.415340688678	107.624489188793	119.65493007942
Gene_786	100.225770823938	134.98358420759	138.307340164465	112.158430240683	152.388657258468	131.903072528495
Gene_787	111.141448834466	190.204141383422	221.089835737356	188.898408826414	220.963553024779	173.358323894593
Gene_788	39.6933745837378	28.6328814985797	38.3626198996325	68.8692115512968	26.668015020232	67.8358658717973
Gene_789	89.31009281341	73.6274095677763	69.6584413967012	55.0953692410375	37.1447352067517	65.9515362642474
Gene_790	40.6857089483312	50.1075426225144	78.7443250571405	51.1599857238205	45.7165971775405	39.5709217585484
Gene_791	298.692643742627	247.469904380581	188.78447161135	548.986000651766	415.259091029327	465.429413064832
Gene_792	178.62018562682	353.820607089592	384.635741625263	170.205337119634	392.400792440556	488.041368355431
Gene_793	249.075925512955	235.198669452619	268.538339297428	287.282996756838	215.248978377587	305.261396423088
Gene_794	189.535863637348	350.752798357601	277.624222957867	251.864545101886	360.970631880997	228.946047317316
Gene_795	46.6397151358919	60.33357172915	40.3817051575079	86.5784373787732	61.9078920112528	21.6697904868241
Gene_796	185.566526178974	106.35070270901	98.9351776358944	83.6268997408604	100.957485433735	180.895642324793
Gene_797	129.995801761741	103.28289397702	186.765386353474	103.303817326945	112.386634728121	93.2743155737213
Gene_798	196.482204189502	264.854153861862	170.612704290471	175.124566516155	240.012135182088	161.110181445519
Gene_799	124.041795574181	86.9212474064026	183.736758466661	284.331459118926	213.344120161856	269.459133879639
Gene_800	406.857089483312	238.266478184609	147.393223824904	252.84839098119	206.677116406798	306.203561226863
Gene_801	444.565795337863	650.375451182024	462.370524053466	377.796817652828	456.21354266754	367.444273472236
Gene_802	334.416680867991	448.922677781303	180.708130579848	218.413785205541	224.773269456241	321.278198087262
Gene_803	73.4327429799149	89.9890561383933	82.7824955728913	103.303817326945	115.243922051717	145.093379781344
Gene_804	133.965139220115	83.8534386744119	75.7156971703274	83.6268997408604	59.0506046876565	80.0840083208719
Gene_805	32.7470340315837	107.373305619674	70.6679840256389	90.5138208959901	150.483799042738	195.028114381417
Gene_806	19.8466872918689	17.3842494812805	20.190852578754	12.7899964309551	38.0971643146171	13.1903072528495
Gene_807	74.4250773445084	141.119201671571	212.003952076917	143.641498378419	165.722664768584	242.136354570166
Gene_808	33.7393683961771	98.1698794237017	227.147091510982	373.861434135611	157.150802797796	300.550572404213
Gene_809	293.73097191966	175.887700634132	375.549857964824	347.297595394397	420.021236568654	113.059776452996
Gene_810	216.328891481371	53.1753513545051	130.230999132963	179.059950033372	236.202418750626	229.888212121091
Gene_811	108.164445740685	113.508923083655	167.584076403658	119.045351395813	181.913959602297	114.001941256771
Gene_812	198.466872918689	259.741139308544	177.679502693035	137.738423102594	159.055661013526	117.77060047187
Gene_813	200.451541647876	451.990486513293	359.397175901821	264.654541532841	270.489866633782	140.382555762469
Gene_814	420.749770587621	301.66785864575	534.048050708042	278.4283838431	312.39674737986	320.336033283487
Gene_815	260.983937888076	99.1924823343653	123.164200730399	126.916118430247	155.245944582065	204.449762419167
Gene_816	74.4250773445084	49.0849397118509	62.5916429941373	88.5461291373816	35.2398769910208	38.6287569547735
Gene_817	220.298228939745	157.480848242188	209.984866819041	156.431494809374	255.251000907935	199.738938400292
Gene_818	52.5937213234526	140.096598760908	66.6298135098881	148.56072777494	108.576918296659	146.035544585119
Gene_819	404.872420754125	432.561031210686	323.053641260063	474.213713824644	404.782370842807	374.981591902435
Gene_820	264.95327534645	178.955509366123	151.431394340655	194.80148410224	120.958496698909	280.765111524939
Gene_821	291.746303190473	185.091126830104	137.297797535527	178.076104154068	149.531369934872	157.341522230419
Gene_822	1145.15385674084	1014.42208737825	904.550195528178	641.467513306365	560.980744532737	966.661088673112
Gene_823	280.830625179945	301.66785864575	292.767362391933	188.898408826414	359.065773665266	360.849119845811
Gene_824	319.531665399089	192.249347204749	337.187238065191	160.366878326591	144.769224395545	217.640069672016
Gene_825	67.4787367923542	103.28289397702	132.250084390838	229.236089877888	219.058694809048	146.977709388894
Gene_826	42.6703776775181	62.3787775504772	49.4675888179472	38.3699892928654	58.0981755797911	93.2743155737213
Gene_827	107.172111376092	186.113729740768	142.345510680215	71.8207491892096	103.814772757332	53.7033938151729
Gene_828	131.980470490928	64.4239833718043	114.07831706996	200.704559378065	87.6234779236194	57.4720530302727
Gene_829	670.818030465169	575.725438703584	293.77690502087	779.205936408958	567.647748287795	439.990963362908
Gene_830	258.006934794296	329.278137233666	238.252060429297	433.87603277317	395.258079764153	648.209384997175
Gene_831	433.650117327335	377.340474034854	390.692997398889	372.877588256307	626.698352975452	252.50016741169
Gene_832	98.241102094751	98.1698794237017	93.887464491206	334.507598963442	141.911937071949	183.722136736118
Gene_833	130.988136126335	74.6500124784399	47.4485035600718	105.271509085554	98.1001981101391	90.4478211623965
Gene_834	257.014600429702	188.158935562095	289.738734505119	318.766064894574	216.201407485452	231.772541728641
Gene_835	86.3330897196297	38.8589106052153	67.6393561388258	49.192293965212	48.5738845011368	73.4888546944471
Gene_836	144.880817230643	189.181538472759	123.164200730399	86.5784373787732	82.8613323842922	68.7780306755723
Gene_837	261.976272252669	567.544615418276	327.091811775814	641.467513306365	838.137614921577	419.263337679859
Gene_838	130.988136126335	54.1979542651687	98.9351776358944	105.271509085554	84.7661906000231	135.671731743595
Gene_839	22.8236903856492	25.565072766589	58.5534724783865	38.3699892928654	21.9058694809048	29.2071089170239
Gene_840	23.8160247502427	44.9945280691966	16.1526820630032	19.6769175860848	22.8582985887703	18.8432960754993
Gene_841	30.7623653023968	22.4972640345983	48.4580461890095	77.723824465035	31.4301605595591	19.7854608792742
Gene_842	443.57346097327	205.543185043376	512.847655500351	459.45602563508	554.313740777679	425.858491306283
Gene_843	72.4404086153215	136.006187118253	104.992433409521	70.8369033099053	72.3846121977725	73.4888546944471
